0.75, -6.,   -6.,   -6.,    0.75, -6.,   -6.,    0.75, -6.,   -6.,    0.75, -6.,   -6.
0.75, -6.,   -6.,   -6.,    0.75, -6.,   -6.,    0.75, -6.,   -6.,    0.75, -6.,   -6.
0.75, -6.,   -6.,   -6.,    0.75, -6.,   -6.,    0.75, -6.,   -6.,    0.75, -6.,   -6.
0.75, -6.,   -6.,   -6.,    0.75, -6.,   -6.,    0.75, -6.,   -6.,    0.75, -6.,   -6.
0.75, -6.,   -6.,   -6.,    0.75, -6.,   -6.,    0.75, -6.,   -6.,    0.75, -6.,   -6.
0.75, -6.,   -6.,   -6.,    0.75, -6.,   -6.,    0.75, -6.,   -6.,    0.75, -6.,   -6.
0.75, -6.,   -6.,   -6.,    0.75, -6.,   -6.,    0.75, -6.,   -6.,    0.75, -6.,   -6.
0.75, -6.,   -6.,   -6.,    0.75, -6.,   -6.,    0.75, -6.,   -6.,    0.75, -6.,   -6.
0.75, -6.,   -6.,   -6.,    0.75, -6.,   -6.,    0.75, -6.,   -6.,    0.75, -6.,   -6.
0.75, -6.,   -6.,   -6.,    0.75, -6.,   -6.,    0.75, -6.,   -6.,    0.75, -6.,   -6.
0.75, -6.,   -6.,   -6.,    0.75, -6.,   -6.,    0.75, -6.,   -6.,    0.75, -6.,   -6.
0.75, -6.,   -6.,   -6.,    0.75, -6.,   -6.,    0.75, -6.,   -6.,    0.75, -6.,   -6.
0.75, -6.,   -6.,   -6.,    0.75, -6.,   -6.,    0.75, -6.,   -6.,    0.75, -6.,   -6.
